device_id,owner_address,timestamp,temperature_celsius,feels_like_celsius,dew_point_celsius,humidity_percent,precipitation_mm,wind_speed_kmh,wind_direction_degrees,visibility_km,conditions,encrypted_data,data_hash
did:lcore:weather-station-oakland-3,PLACEHOLDER_FOR_CARTESI,1654092000,22.055555555555557,22.055555555555557,9.944444444444445,46.14,0.0,14.3,298.0,9.9,Partially cloudy,CARTESI_GENERATED,CARTESI_GENERATED
did:lcore:weather-station-oakland-4,PLACEHOLDER_FOR_CARTESI,1654095600,22.83333333333333,22.83333333333333,9.777777777777779,43.43,0.0,14.3,298.0,9.9,Partially cloudy,CARTESI_GENERATED,CARTESI_GENERATED
did:lcore:weather-station-oakland-5,PLACEHOLDER_FOR_CARTESI,1654099200,21.555555555555557,21.555555555555557,10.277777777777779,48.69,0.0,12.6,291.0,9.9,Partially cloudy,CARTESI_GENERATED,CARTESI_GENERATED
did:lcore:weather-station-oakland-1,PLACEHOLDER_FOR_CARTESI,1654102800,20.666666666666668,20.666666666666668,10.222222222222221,51.34,0.0,17.0,288.0,9.9,Partially cloudy,CARTESI_GENERATED,CARTESI_GENERATED
did:lcore:weather-station-oakland-2,PLACEHOLDER_FOR_CARTESI,1654106400,18.88888888888889,18.88888888888889,9.888888888888888,55.92,0.0,14.8,290.0,9.9,Partially cloudy,CARTESI_GENERATED,CARTESI_GENERATED
did:lcore:weather-station-oakland-3,PLACEHOLDER_FOR_CARTESI,1654110000,17.333333333333332,17.333333333333332,9.944444444444445,61.95,0.0,15.6,285.0,8.7,Partially cloudy,CARTESI_GENERATED,CARTESI_GENERATED
did:lcore:weather-station-oakland-4,PLACEHOLDER_FOR_CARTESI,1654113600,15.666666666666666,15.666666666666666,9.777777777777779,68.04,0.0,14.5,284.0,9.9,Partially cloudy,CARTESI_GENERATED,CARTESI_GENERATED
did:lcore:weather-station-oakland-5,PLACEHOLDER_FOR_CARTESI,1654117200,15.0,15.0,9.666666666666666,70.48,0.0,8.2,284.0,9.9,Partially cloudy,CARTESI_GENERATED,CARTESI_GENERATED
did:lcore:weather-station-oakland-1,PLACEHOLDER_FOR_CARTESI,1654120800,14.38888888888889,14.38888888888889,9.222222222222221,71.23,0.0,11.5,284.0,9.9,Partially cloudy,CARTESI_GENERATED,CARTESI_GENERATED
did:lcore:weather-station-oakland-2,PLACEHOLDER_FOR_CARTESI,1654124400,13.722222222222223,13.722222222222223,9.333333333333332,74.83,0.0,5.4,315.0,9.9,Partially cloudy,CARTESI_GENERATED,CARTESI_GENERATED
did:lcore:weather-station-oakland-3,PLACEHOLDER_FOR_CARTESI,1654128000,13.88888888888889,13.88888888888889,9.333333333333332,74.05,0.0,8.7,283.0,9.9,Partially cloudy,CARTESI_GENERATED,CARTESI_GENERATED
did:lcore:weather-station-oakland-4,PLACEHOLDER_FOR_CARTESI,1654131600,13.499999999999998,13.499999999999998,9.333333333333332,75.72,0.0,7.6,291.0,9.9,Partially cloudy,CARTESI_GENERATED,CARTESI_GENERATED
did:lcore:weather-station-oakland-5,PLACEHOLDER_FOR_CARTESI,1654135200,13.11111111111111,13.11111111111111,9.166666666666666,77.03,0.0,4.7,283.0,9.9,Partially cloudy,CARTESI_GENERATED,CARTESI_GENERATED
did:lcore:weather-station-oakland-1,PLACEHOLDER_FOR_CARTESI,1654138800,12.833333333333334,12.833333333333334,9.333333333333332,79.33,0.0,12.5,286.0,9.9,Partially cloudy,CARTESI_GENERATED,CARTESI_GENERATED
did:lcore:weather-station-oakland-2,PLACEHOLDER_FOR_CARTESI,1654142400,13.277777777777779,13.277777777777779,9.444444444444445,77.67,0.0,8.3,293.0,9.9,Partially cloudy,CARTESI_GENERATED,CARTESI_GENERATED
did:lcore:weather-station-oakland-3,PLACEHOLDER_FOR_CARTESI,1654146000,12.111111111111109,12.111111111111109,9.333333333333332,83.13,0.0,8.8,277.0,9.9,Partially cloudy,CARTESI_GENERATED,CARTESI_GENERATED
did:lcore:weather-station-oakland-4,PLACEHOLDER_FOR_CARTESI,1654149600,11.722222222222221,11.722222222222221,9.38888888888889,85.69,0.0,6.2,300.0,9.9,Partially cloudy,CARTESI_GENERATED,CARTESI_GENERATED
did:lcore:weather-station-oakland-5,PLACEHOLDER_FOR_CARTESI,1654153200,12.222222222222221,12.222222222222221,9.38888888888889,82.74,0.0,9.2,289.0,7.6,Partially cloudy,CARTESI_GENERATED,CARTESI_GENERATED
did:lcore:weather-station-oakland-1,PLACEHOLDER_FOR_CARTESI,1654156800,13.0,13.0,9.444444444444445,78.99,0.0,7.4,278.0,8.7,Partially cloudy,CARTESI_GENERATED,CARTESI_GENERATED
did:lcore:weather-station-oakland-2,PLACEHOLDER_FOR_CARTESI,1654160400,13.166666666666668,13.166666666666668,9.055555555555554,76.03,0.0,8.7,293.0,9.1,Partially cloudy,CARTESI_GENERATED,CARTESI_GENERATED
did:lcore:weather-station-oakland-3,PLACEHOLDER_FOR_CARTESI,1654164000,14.222222222222221,14.222222222222221,9.38888888888889,72.67,0.0,7.6,272.0,9.9,Partially cloudy,CARTESI_GENERATED,CARTESI_GENERATED
did:lcore:weather-station-oakland-4,PLACEHOLDER_FOR_CARTESI,1654167600,14.777777777777779,14.777777777777779,9.5,70.79,0.0,13.6,283.0,9.9,Partially cloudy,CARTESI_GENERATED,CARTESI_GENERATED
did:lcore:weather-station-oakland-5,PLACEHOLDER_FOR_CARTESI,1654171200,16.11111111111111,16.11111111111111,9.5,64.83,0.0,10.3,260.0,9.9,Partially cloudy,CARTESI_GENERATED,CARTESI_GENERATED
did:lcore:weather-station-oakland-1,PLACEHOLDER_FOR_CARTESI,1654174800,16.88888888888889,16.88888888888889,9.5,61.72,0.0,12.6,277.0,9.9,Partially cloudy,CARTESI_GENERATED,CARTESI_GENERATED
did:lcore:weather-station-oakland-2,PLACEHOLDER_FOR_CARTESI,1654178400,17.5,17.5,9.055555555555554,57.69,0.0,12.6,269.0,9.9,Partially cloudy,CARTESI_GENERATED,CARTESI_GENERATED
did:lcore:weather-station-oakland-3,PLACEHOLDER_FOR_CARTESI,1654182000,17.77777777777778,17.77777777777778,8.722222222222223,55.34,0.0,11.1,264.0,9.9,Partially cloudy,CARTESI_GENERATED,CARTESI_GENERATED
did:lcore:weather-station-oakland-4,PLACEHOLDER_FOR_CARTESI,1654185600,18.77777777777778,18.77777777777778,8.222222222222221,50.32,0.0,14.3,274.0,9.9,Partially cloudy,CARTESI_GENERATED,CARTESI_GENERATED
did:lcore:weather-station-oakland-5,PLACEHOLDER_FOR_CARTESI,1654189200,18.333333333333332,18.333333333333332,8.0,51.0,0.0,16.9,276.0,9.9,Partially cloudy,CARTESI_GENERATED,CARTESI_GENERATED
did:lcore:weather-station-oakland-1,PLACEHOLDER_FOR_CARTESI,1654192800,17.5,17.5,9.11111111111111,57.94,0.0,17.3,270.0,9.9,Partially cloudy,CARTESI_GENERATED,CARTESI_GENERATED
did:lcore:weather-station-oakland-2,PLACEHOLDER_FOR_CARTESI,1654196400,16.555555555555557,16.555555555555557,9.555555555555557,63.3,0.0,15.8,271.0,9.9,Partially cloudy,CARTESI_GENERATED,CARTESI_GENERATED
did:lcore:weather-station-oakland-3,PLACEHOLDER_FOR_CARTESI,1654200000,15.277777777777779,15.277777777777779,10.0,70.7,0.0,16.0,280.0,9.9,Partially cloudy,CARTESI_GENERATED,CARTESI_GENERATED
did:lcore:weather-station-oakland-4,PLACEHOLDER_FOR_CARTESI,1654203600,14.055555555555554,14.055555555555554,10.111111111111112,77.19,0.0,15.7,280.0,9.9,Partially cloudy,CARTESI_GENERATED,CARTESI_GENERATED
did:lcore:weather-station-oakland-5,PLACEHOLDER_FOR_CARTESI,1654207200,13.444444444444446,13.444444444444446,10.555555555555555,82.73,0.0,17.0,268.0,9.9,Partially cloudy,CARTESI_GENERATED,CARTESI_GENERATED
did:lcore:weather-station-oakland-1,PLACEHOLDER_FOR_CARTESI,1654210800,13.055555555555555,13.055555555555555,10.555555555555555,84.68,0.0,9.6,281.0,9.9,Partially cloudy,CARTESI_GENERATED,CARTESI_GENERATED
did:lcore:weather-station-oakland-2,PLACEHOLDER_FOR_CARTESI,1654214400,13.222222222222221,13.222222222222221,11.166666666666666,87.31,0.0,4.6,303.0,9.9,Partially cloudy,CARTESI_GENERATED,CARTESI_GENERATED
did:lcore:weather-station-oakland-3,PLACEHOLDER_FOR_CARTESI,1654218000,13.499999999999998,13.499999999999998,10.833333333333334,83.73,0.0,8.3,309.0,9.9,Partially cloudy,CARTESI_GENERATED,CARTESI_GENERATED
did:lcore:weather-station-oakland-4,PLACEHOLDER_FOR_CARTESI,1654221600,13.166666666666668,13.166666666666668,10.833333333333334,85.62,0.0,3.9,300.0,9.9,Overcast,CARTESI_GENERATED,CARTESI_GENERATED
did:lcore:weather-station-oakland-5,PLACEHOLDER_FOR_CARTESI,1654225200,13.166666666666668,13.166666666666668,10.944444444444446,86.56,0.0,6.6,305.0,9.9,Overcast,CARTESI_GENERATED,CARTESI_GENERATED
did:lcore:weather-station-oakland-1,PLACEHOLDER_FOR_CARTESI,1654228800,13.944444444444445,13.944444444444445,11.88888888888889,87.42,0.0,9.4,269.0,9.9,Overcast,CARTESI_GENERATED,CARTESI_GENERATED
did:lcore:weather-station-oakland-2,PLACEHOLDER_FOR_CARTESI,1654232400,14.000000000000002,14.000000000000002,12.277777777777779,89.34,0.0,4.2,299.0,9.9,Overcast,CARTESI_GENERATED,CARTESI_GENERATED
did:lcore:weather-station-oakland-3,PLACEHOLDER_FOR_CARTESI,1654236000,14.555555555555555,14.555555555555555,12.388888888888888,86.72,0.0,4.2,265.0,9.9,Overcast,CARTESI_GENERATED,CARTESI_GENERATED
did:lcore:weather-station-oakland-4,PLACEHOLDER_FOR_CARTESI,1654239600,14.555555555555555,14.555555555555555,13.0,90.18,0.0,10.4,274.0,3.0,Overcast,CARTESI_GENERATED,CARTESI_GENERATED
did:lcore:weather-station-oakland-5,PLACEHOLDER_FOR_CARTESI,1654243200,14.722222222222221,14.722222222222221,13.61111111111111,92.97,0.0,7.3,246.0,3.5,Overcast,CARTESI_GENERATED,CARTESI_GENERATED
did:lcore:weather-station-oakland-1,PLACEHOLDER_FOR_CARTESI,1654246800,15.833333333333334,15.833333333333334,13.833333333333334,87.98,0.0,6.1,256.0,5.0,Overcast,CARTESI_GENERATED,CARTESI_GENERATED
did:lcore:weather-station-oakland-2,PLACEHOLDER_FOR_CARTESI,1654250400,16.77777777777778,16.77777777777778,13.444444444444446,80.71,0.0,8.4,281.0,8.3,Overcast,CARTESI_GENERATED,CARTESI_GENERATED
did:lcore:weather-station-oakland-3,PLACEHOLDER_FOR_CARTESI,1654254000,17.38888888888889,17.38888888888889,13.444444444444446,77.72,0.0,12.5,284.0,9.6,Overcast,CARTESI_GENERATED,CARTESI_GENERATED
did:lcore:weather-station-oakland-4,PLACEHOLDER_FOR_CARTESI,1654257600,18.388888888888886,18.388888888888886,13.333333333333334,72.35,0.0,12.1,272.0,9.9,Partially cloudy,CARTESI_GENERATED,CARTESI_GENERATED
did:lcore:weather-station-oakland-5,PLACEHOLDER_FOR_CARTESI,1654261200,18.944444444444443,18.944444444444443,13.444444444444446,70.48,0.0,14.6,278.0,9.9,Partially cloudy,CARTESI_GENERATED,CARTESI_GENERATED
did:lcore:weather-station-oakland-1,PLACEHOLDER_FOR_CARTESI,1654264800,18.22222222222222,18.22222222222222,13.555555555555555,74.19,0.0,10.0,270.0,9.9,Partially cloudy,CARTESI_GENERATED,CARTESI_GENERATED
did:lcore:weather-station-oakland-2,PLACEHOLDER_FOR_CARTESI,1654268400,19.388888888888893,19.388888888888893,13.833333333333334,70.39,0.0,11.0,289.0,9.9,Partially cloudy,CARTESI_GENERATED,CARTESI_GENERATED
did:lcore:weather-station-oakland-3,PLACEHOLDER_FOR_CARTESI,1654272000,19.0,19.0,13.444444444444446,70.07,0.0,14.2,285.0,9.9,Partially cloudy,CARTESI_GENERATED,CARTESI_GENERATED
did:lcore:weather-station-oakland-4,PLACEHOLDER_FOR_CARTESI,1654275600,18.77777777777778,18.77777777777778,13.277777777777779,70.45,0.0,16.3,266.0,9.9,Partially cloudy,CARTESI_GENERATED,CARTESI_GENERATED
did:lcore:weather-station-oakland-5,PLACEHOLDER_FOR_CARTESI,1654279200,17.83333333333333,17.83333333333333,12.833333333333334,72.52,0.0,14.5,276.0,9.9,Partially cloudy,CARTESI_GENERATED,CARTESI_GENERATED
did:lcore:weather-station-oakland-1,PLACEHOLDER_FOR_CARTESI,1654282800,16.333333333333332,16.333333333333332,11.88888888888889,75.06,0.0,12.7,271.0,9.9,Partially cloudy,CARTESI_GENERATED,CARTESI_GENERATED
did:lcore:weather-station-oakland-2,PLACEHOLDER_FOR_CARTESI,1654286400,15.666666666666666,15.666666666666666,11.722222222222221,77.39,0.0,16.7,272.0,9.9,Partially cloudy,CARTESI_GENERATED,CARTESI_GENERATED
did:lcore:weather-station-oakland-3,PLACEHOLDER_FOR_CARTESI,1654290000,14.444444444444445,14.444444444444445,10.833333333333334,78.83,0.0,11.8,270.0,9.9,Partially cloudy,CARTESI_GENERATED,CARTESI_GENERATED
did:lcore:weather-station-oakland-4,PLACEHOLDER_FOR_CARTESI,1654293600,14.333333333333334,14.333333333333334,11.166666666666666,81.22,0.0,11.1,273.0,9.9,Partially cloudy,CARTESI_GENERATED,CARTESI_GENERATED
did:lcore:weather-station-oakland-5,PLACEHOLDER_FOR_CARTESI,1654297200,14.000000000000002,14.000000000000002,11.055555555555555,82.52,0.0,4.1,259.0,9.9,Partially cloudy,CARTESI_GENERATED,CARTESI_GENERATED
did:lcore:weather-station-oakland-1,PLACEHOLDER_FOR_CARTESI,1654300800,14.11111111111111,14.11111111111111,10.999999999999998,81.52,0.0,4.9,298.0,9.9,Partially cloudy,CARTESI_GENERATED,CARTESI_GENERATED
did:lcore:weather-station-oakland-2,PLACEHOLDER_FOR_CARTESI,1654304400,14.333333333333334,14.333333333333334,11.055555555555555,80.71,0.0,1.9,34.0,9.9,Partially cloudy,CARTESI_GENERATED,CARTESI_GENERATED
did:lcore:weather-station-oakland-3,PLACEHOLDER_FOR_CARTESI,1654308000,14.444444444444445,14.444444444444445,11.166666666666666,80.52,0.0,8.8,292.0,9.9,Partially cloudy,CARTESI_GENERATED,CARTESI_GENERATED
did:lcore:weather-station-oakland-4,PLACEHOLDER_FOR_CARTESI,1654311600,14.000000000000002,14.000000000000002,11.166666666666666,82.92,0.0,6.6,299.0,9.9,Overcast,CARTESI_GENERATED,CARTESI_GENERATED
did:lcore:weather-station-oakland-5,PLACEHOLDER_FOR_CARTESI,1654315200,14.000000000000002,14.000000000000002,11.166666666666666,82.92,0.0,1.0,347.0,9.9,Partially cloudy,CARTESI_GENERATED,CARTESI_GENERATED
did:lcore:weather-station-oakland-1,PLACEHOLDER_FOR_CARTESI,1654318800,14.333333333333334,14.333333333333334,10.833333333333334,79.4,0.0,5.0,294.0,9.9,Partially cloudy,CARTESI_GENERATED,CARTESI_GENERATED
did:lcore:weather-station-oakland-2,PLACEHOLDER_FOR_CARTESI,1654322400,14.000000000000002,14.000000000000002,10.388888888888891,78.69,0.0,1.0,355.0,9.9,Partially cloudy,CARTESI_GENERATED,CARTESI_GENERATED
did:lcore:weather-station-oakland-3,PLACEHOLDER_FOR_CARTESI,1654326000,14.333333333333334,14.333333333333334,10.722222222222221,78.9,0.0,4.7,312.0,9.9,Overcast,CARTESI_GENERATED,CARTESI_GENERATED
did:lcore:weather-station-oakland-4,PLACEHOLDER_FOR_CARTESI,1654329600,15.333333333333334,15.333333333333334,10.666666666666668,73.73,0.0,0.3,300.0,9.9,Overcast,CARTESI_GENERATED,CARTESI_GENERATED
did:lcore:weather-station-oakland-5,PLACEHOLDER_FOR_CARTESI,1654333200,16.27777777777778,16.27777777777778,9.555555555555557,64.45,0.0,3.8,272.0,9.9,Partially cloudy,CARTESI_GENERATED,CARTESI_GENERATED
did:lcore:weather-station-oakland-1,PLACEHOLDER_FOR_CARTESI,1654336800,16.88888888888889,16.88888888888889,7.722222222222222,54.9,0.0,4.2,271.0,9.9,Overcast,CARTESI_GENERATED,CARTESI_GENERATED
did:lcore:weather-station-oakland-2,PLACEHOLDER_FOR_CARTESI,1654340400,17.11111111111111,17.11111111111111,7.3888888888888875,52.77,0.0,2.0,295.0,9.9,Overcast,CARTESI_GENERATED,CARTESI_GENERATED
did:lcore:weather-station-oakland-3,PLACEHOLDER_FOR_CARTESI,1654344000,18.166666666666668,18.166666666666668,7.055555555555557,48.26,0.0,4.1,259.0,9.9,Overcast,CARTESI_GENERATED,CARTESI_GENERATED
did:lcore:weather-station-oakland-4,PLACEHOLDER_FOR_CARTESI,1654347600,19.444444444444443,19.444444444444443,7.5,45.81,0.0,5.7,326.0,9.9,Overcast,CARTESI_GENERATED,CARTESI_GENERATED
did:lcore:weather-station-oakland-5,PLACEHOLDER_FOR_CARTESI,1654351200,19.66666666666667,19.66666666666667,7.222222222222222,44.45,0.0,5.8,286.0,9.9,Overcast,CARTESI_GENERATED,CARTESI_GENERATED
did:lcore:weather-station-oakland-1,PLACEHOLDER_FOR_CARTESI,1654354800,19.777777777777775,19.777777777777775,8.38888888888889,47.91,0.0,6.7,323.0,9.9,Overcast,CARTESI_GENERATED,CARTESI_GENERATED
did:lcore:weather-station-oakland-2,PLACEHOLDER_FOR_CARTESI,1654358400,20.833333333333332,20.833333333333332,9.11111111111111,46.95,0.0,8.3,324.0,9.9,Overcast,CARTESI_GENERATED,CARTESI_GENERATED
did:lcore:weather-station-oakland-3,PLACEHOLDER_FOR_CARTESI,1654362000,20.444444444444443,20.444444444444443,8.444444444444446,46.04,0.0,9.4,301.0,9.9,Overcast,CARTESI_GENERATED,CARTESI_GENERATED
did:lcore:weather-station-oakland-4,PLACEHOLDER_FOR_CARTESI,1654365600,20.27777777777778,20.27777777777778,8.88888888888889,47.87,0.0,7.2,249.0,9.9,Overcast,CARTESI_GENERATED,CARTESI_GENERATED
did:lcore:weather-station-oakland-5,PLACEHOLDER_FOR_CARTESI,1654369200,19.444444444444443,19.444444444444443,9.055555555555554,51.02,0.0,10.5,236.0,9.9,Overcast,CARTESI_GENERATED,CARTESI_GENERATED
did:lcore:weather-station-oakland-1,PLACEHOLDER_FOR_CARTESI,1654372800,18.833333333333336,18.833333333333336,10.166666666666664,57.06,0.0,8.7,248.0,9.9,Overcast,CARTESI_GENERATED,CARTESI_GENERATED
did:lcore:weather-station-oakland-2,PLACEHOLDER_FOR_CARTESI,1654376400,18.833333333333336,18.833333333333336,12.111111111111109,64.93,0.0,9.5,262.0,9.9,Overcast,CARTESI_GENERATED,CARTESI_GENERATED
did:lcore:weather-station-oakland-3,PLACEHOLDER_FOR_CARTESI,1654380000,18.944444444444443,18.944444444444443,13.11111111111111,68.95,0.0,11.1,246.0,9.9,Overcast,CARTESI_GENERATED,CARTESI_GENERATED
did:lcore:weather-station-oakland-4,PLACEHOLDER_FOR_CARTESI,1654383600,18.833333333333336,18.833333333333336,13.666666666666666,71.93,0.0,11.3,229.0,9.9,Overcast,CARTESI_GENERATED,CARTESI_GENERATED
did:lcore:weather-station-oakland-5,PLACEHOLDER_FOR_CARTESI,1654387200,18.444444444444443,18.444444444444443,14.777777777777779,79.35,0.0,11.3,229.0,9.1,Overcast,CARTESI_GENERATED,CARTESI_GENERATED
did:lcore:weather-station-oakland-1,PLACEHOLDER_FOR_CARTESI,1654390800,18.388888888888886,18.388888888888886,15.333333333333334,82.56,0.016,8.5,229.0,8.8,"Rain, Overcast",CARTESI_GENERATED,CARTESI_GENERATED
did:lcore:weather-station-oakland-2,PLACEHOLDER_FOR_CARTESI,1654394400,17.0,17.0,14.38888888888889,84.36,0.022,5.7,150.0,9.1,"Rain, Overcast",CARTESI_GENERATED,CARTESI_GENERATED
did:lcore:weather-station-oakland-3,PLACEHOLDER_FOR_CARTESI,1654398000,16.22222222222222,16.22222222222222,14.88888888888889,91.81,0.062,3.9,71.0,9.9,"Rain, Overcast",CARTESI_GENERATED,CARTESI_GENERATED
did:lcore:weather-station-oakland-4,PLACEHOLDER_FOR_CARTESI,1654401600,16.444444444444443,16.444444444444443,15.777777777777779,95.92,0.004,3.0,33.0,9.9,"Rain, Overcast",CARTESI_GENERATED,CARTESI_GENERATED
did:lcore:weather-station-oakland-5,PLACEHOLDER_FOR_CARTESI,1654405200,16.944444444444443,16.944444444444443,16.27777777777778,95.69,0.0,3.9,113.0,9.9,Overcast,CARTESI_GENERATED,CARTESI_GENERATED
did:lcore:weather-station-oakland-1,PLACEHOLDER_FOR_CARTESI,1654408800,17.38888888888889,17.38888888888889,15.666666666666666,89.65,0.0,5.3,131.0,9.9,Partially cloudy,CARTESI_GENERATED,CARTESI_GENERATED
did:lcore:weather-station-oakland-2,PLACEHOLDER_FOR_CARTESI,1654412400,18.22222222222222,18.22222222222222,15.444444444444445,83.95,0.0,2.5,152.0,9.9,Overcast,CARTESI_GENERATED,CARTESI_GENERATED
did:lcore:weather-station-oakland-3,PLACEHOLDER_FOR_CARTESI,1654416000,18.5,18.5,15.944444444444445,85.01,0.001,8.7,208.0,8.2,"Rain, Overcast",CARTESI_GENERATED,CARTESI_GENERATED
did:lcore:weather-station-oakland-4,PLACEHOLDER_FOR_CARTESI,1654419600,18.77777777777778,18.77777777777778,16.61111111111111,87.22,0.025,3.9,200.0,4.7,"Rain, Overcast",CARTESI_GENERATED,CARTESI_GENERATED
did:lcore:weather-station-oakland-5,PLACEHOLDER_FOR_CARTESI,1654423200,18.88888888888889,18.88888888888889,16.38888888888889,85.63,0.023,2.2,11.0,6.8,"Rain, Overcast",CARTESI_GENERATED,CARTESI_GENERATED
did:lcore:weather-station-oakland-1,PLACEHOLDER_FOR_CARTESI,1654426800,18.666666666666664,18.666666666666664,17.055555555555557,90.29,0.051,9.9,221.0,1.9,"Rain, Overcast",CARTESI_GENERATED,CARTESI_GENERATED
did:lcore:weather-station-oakland-2,PLACEHOLDER_FOR_CARTESI,1654430400,19.111111111111114,19.111111111111114,17.444444444444443,89.97,0.01,5.4,244.0,7.0,"Rain, Overcast",CARTESI_GENERATED,CARTESI_GENERATED
did:lcore:weather-station-oakland-3,PLACEHOLDER_FOR_CARTESI,1654434000,20.888888888888886,20.888888888888886,17.0,78.35,0.0,5.2,258.0,9.9,Partially cloudy,CARTESI_GENERATED,CARTESI_GENERATED
did:lcore:weather-station-oakland-4,PLACEHOLDER_FOR_CARTESI,1654437600,21.722222222222218,21.722222222222218,16.77777777777778,73.6,0.0,8.1,304.0,9.9,Partially cloudy,CARTESI_GENERATED,CARTESI_GENERATED
did:lcore:weather-station-oakland-5,PLACEHOLDER_FOR_CARTESI,1654441200,21.888888888888893,21.888888888888893,16.61111111111111,72.01,0.0,11.0,311.0,9.9,Overcast,CARTESI_GENERATED,CARTESI_GENERATED
did:lcore:weather-station-oakland-1,PLACEHOLDER_FOR_CARTESI,1654444800,22.22222222222222,22.22222222222222,16.72222222222222,70.96,0.0,11.6,311.0,9.9,Overcast,CARTESI_GENERATED,CARTESI_GENERATED
did:lcore:weather-station-oakland-2,PLACEHOLDER_FOR_CARTESI,1654448400,21.444444444444443,21.444444444444443,16.166666666666668,72.01,0.0,13.4,307.0,9.9,Partially cloudy,CARTESI_GENERATED,CARTESI_GENERATED
did:lcore:weather-station-oakland-3,PLACEHOLDER_FOR_CARTESI,1654452000,19.833333333333332,19.833333333333332,16.0,78.44,0.0,16.8,300.0,9.9,Overcast,CARTESI_GENERATED,CARTESI_GENERATED
did:lcore:weather-station-oakland-4,PLACEHOLDER_FOR_CARTESI,1654455600,19.333333333333332,19.333333333333332,15.444444444444445,78.37,0.0,9.1,327.0,9.9,Partially cloudy,CARTESI_GENERATED,CARTESI_GENERATED
did:lcore:weather-station-oakland-5,PLACEHOLDER_FOR_CARTESI,1654459200,18.5,18.5,14.944444444444445,79.7,0.0,9.0,312.0,9.9,Partially cloudy,CARTESI_GENERATED,CARTESI_GENERATED
did:lcore:weather-station-oakland-1,PLACEHOLDER_FOR_CARTESI,1654462800,17.38888888888889,17.38888888888889,15.0,85.94,0.0,10.5,299.0,9.9,Partially cloudy,CARTESI_GENERATED,CARTESI_GENERATED
did:lcore:weather-station-oakland-2,PLACEHOLDER_FOR_CARTESI,1654466400,16.88888888888889,16.88888888888889,14.944444444444445,88.3,0.0,9.8,290.0,9.9,Overcast,CARTESI_GENERATED,CARTESI_GENERATED
did:lcore:weather-station-oakland-3,PLACEHOLDER_FOR_CARTESI,1654470000,16.61111111111111,16.61111111111111,14.333333333333334,86.27,0.0,11.6,283.0,9.9,Overcast,CARTESI_GENERATED,CARTESI_GENERATED
did:lcore:weather-station-oakland-4,PLACEHOLDER_FOR_CARTESI,1654473600,16.88888888888889,16.88888888888889,14.166666666666666,83.93,0.0,12.6,283.0,9.9,Overcast,CARTESI_GENERATED,CARTESI_GENERATED
did:lcore:weather-station-oakland-5,PLACEHOLDER_FOR_CARTESI,1654477200,15.5,15.5,13.222222222222221,86.3,0.0,10.8,275.0,9.9,Overcast,CARTESI_GENERATED,CARTESI_GENERATED
did:lcore:weather-station-oakland-1,PLACEHOLDER_FOR_CARTESI,1654480800,15.333333333333334,15.333333333333334,12.166666666666666,81.51,0.0,6.5,265.0,9.9,Partially cloudy,CARTESI_GENERATED,CARTESI_GENERATED
did:lcore:weather-station-oakland-2,PLACEHOLDER_FOR_CARTESI,1654484400,14.777777777777779,14.777777777777779,11.722222222222221,81.93,0.0,10.1,263.0,9.9,Partially cloudy,CARTESI_GENERATED,CARTESI_GENERATED
did:lcore:weather-station-oakland-3,PLACEHOLDER_FOR_CARTESI,1654488000,13.777777777777777,13.777777777777777,11.722222222222221,87.32,0.0,8.0,270.0,9.9,Partially cloudy,CARTESI_GENERATED,CARTESI_GENERATED
did:lcore:weather-station-oakland-4,PLACEHOLDER_FOR_CARTESI,1654491600,13.777777777777777,13.777777777777777,11.61111111111111,86.9,0.0,5.7,276.0,9.9,Partially cloudy,CARTESI_GENERATED,CARTESI_GENERATED
did:lcore:weather-station-oakland-5,PLACEHOLDER_FOR_CARTESI,1654495200,13.11111111111111,13.11111111111111,11.555555555555554,90.36,0.0,2.0,342.0,9.9,Partially cloudy,CARTESI_GENERATED,CARTESI_GENERATED
did:lcore:weather-station-oakland-1,PLACEHOLDER_FOR_CARTESI,1654498800,13.444444444444446,13.444444444444446,11.222222222222223,86.6,0.0,7.6,257.0,9.9,Overcast,CARTESI_GENERATED,CARTESI_GENERATED
did:lcore:weather-station-oakland-2,PLACEHOLDER_FOR_CARTESI,1654502400,13.944444444444445,13.944444444444445,11.944444444444445,87.91,0.0,8.5,252.0,9.9,Overcast,CARTESI_GENERATED,CARTESI_GENERATED
did:lcore:weather-station-oakland-3,PLACEHOLDER_FOR_CARTESI,1654506000,15.0,15.0,11.88888888888889,81.68,0.0,6.0,275.0,9.9,Partially cloudy,CARTESI_GENERATED,CARTESI_GENERATED
did:lcore:weather-station-oakland-4,PLACEHOLDER_FOR_CARTESI,1654509600,15.88888888888889,15.88888888888889,11.61111111111111,75.79,0.0,9.3,247.0,9.9,Partially cloudy,CARTESI_GENERATED,CARTESI_GENERATED
did:lcore:weather-station-oakland-5,PLACEHOLDER_FOR_CARTESI,1654513200,16.77777777777778,16.77777777777778,11.61111111111111,71.71,0.0,8.2,251.0,9.9,Partially cloudy,CARTESI_GENERATED,CARTESI_GENERATED
did:lcore:weather-station-oakland-1,PLACEHOLDER_FOR_CARTESI,1654516800,18.277777777777782,18.277777777777782,11.555555555555554,64.9,0.0,9.8,254.0,9.9,Partially cloudy,CARTESI_GENERATED,CARTESI_GENERATED
